Game_num,Date,Home_away,Team,Opponent,Game_type,Won,Team_pts,Opp_pts,Team_FG%,Team_3P%,Team_2P%,Team_eFG%,Team_FT%,Team_ORB,Team_DRB,Team_TRB,Team_AST,Team_STL,Team_BLK,Team_TOV,Team_PF,Opponent_FG%,Opponent_3P%,Opponent_2P%,Opponent_eFG%,Opponent_FT%,Opponent_ORB,Opponent_DRB,Opponent_TRB,Opponent_AST,Opponent_STL,Opponent_BLK,Opponent_TOV,Opponent_PF
34,2024-03-22,2,nebraska,texas-am,ROUND-64,0,83,98,0.458,0.318,0.541,0.517,0.917,5,19,24,15,5,2,10,17,0.493,0.565,0.458,0.585,0.75,13,23,36,16,3,6,8,21
1,2023-11-06,1,minnesota,bethune-cookman,REG (Non-Conf),1,80,60,0.522,0.294,0.655,0.576,0.771,7,26,33,17,9,4,17,16,0.329,0.222,0.365,0.357,0.714,18,15,33,9,13,3,13,29
2,2023-11-10,1,minnesota,utsa,REG (Non-Conf),1,102,76,0.545,0.483,0.615,0.673,0.824,6,33,39,21,7,6,11,19,0.408,0.409,0.408,0.472,0.563,8,18,26,14,7,1,10,22
3,2023-11-16,1,minnesota,missouri,REG (Non-Conf),0,68,70,0.414,0.348,0.457,0.483,0.706,14,28,42,16,3,7,15,13,0.444,0.348,0.5,0.508,0.75,6,18,24,14,10,7,7,14
4,2023-11-18,1,minnesota,usc-upstate,REG (Non-Conf),1,67,53,0.397,0.217,0.514,0.44,0.842,5,32,37,16,2,8,10,14,0.339,0.286,0.366,0.387,0.455,6,26,32,12,7,3,9,17
5,2023-11-21,1,minnesota,arkansas–pine-bluff,REG (Non-Conf),1,86,67,0.449,0.306,0.606,0.529,0.722,12,29,41,24,9,5,14,18,0.362,0.348,0.371,0.431,0.81,7,21,28,11,11,3,14,20
6,2023-11-26,2,minnesota,san-francisco,REG (Non-Conf),0,58,76,0.44,0.267,0.514,0.48,0.667,9,20,29,11,3,1,17,10,0.524,0.286,0.592,0.556,0.75,11,17,28,13,14,3,5,14
7,2023-11-30,1,minnesota,new-orleans,REG (Non-Conf),1,97,64,0.594,0.364,0.714,0.656,0.565,9,29,38,27,5,6,11,22,0.361,0.091,0.42,0.369,0.826,9,18,27,9,8,3,10,19
8,2023-12-03,0,minnesota,ohio-state,REG (Conf),0,74,84,0.483,0.286,0.545,0.517,0.7,9,16,25,13,9,2,13,22,0.5,0.529,0.486,0.587,0.821,10,22,32,11,8,7,14,18
9,2023-12-06,1,minnesota,nebraska,REG (Conf),1,76,65,0.472,0.32,0.607,0.547,0.621,10,18,28,18,10,7,16,9,0.453,0.278,0.543,0.5,0.8,9,19,28,15,7,1,18,21
10,2023-12-09,1,minnesota,florida-gulf-coast,REG (Non-Conf),1,77,57,0.456,0.357,0.525,0.529,1.0,9,25,34,23,7,4,6,12,0.4,0.6,0.35,0.46,0.733,7,22,29,11,3,1,14,9
11,2023-12-12,1,minnesota,iupui,REG (Non-Conf),1,101,65,0.627,0.5,0.718,0.731,0.6,7,30,37,31,7,5,9,15,0.422,0.231,0.471,0.445,0.571,5,16,21,14,6,1,10,9
12,2023-12-21,1,minnesota,ball-state,REG (Non-Conf),1,80,63,0.526,0.444,0.564,0.596,0.545,8,23,31,22,7,3,6,15,0.453,0.381,0.5,0.528,0.636,6,19,25,11,2,1,14,16
13,2023-12-29,1,minnesota,maine,REG (Non-Conf),1,80,62,0.509,0.458,0.545,0.605,0.579,6,24,30,23,8,5,10,13,0.441,0.263,0.525,0.483,0.833,6,22,28,16,4,2,13,19
14,2024-01-04,0,minnesota,michigan,REG (Conf),1,73,71,0.475,0.417,0.514,0.557,0.556,12,19,31,17,7,6,9,18,0.414,0.316,0.462,0.466,0.773,11,22,33,9,5,5,9,14
15,2024-01-07,1,minnesota,maryland,REG (Conf),1,65,62,0.407,0.261,0.5,0.458,0.611,9,18,27,18,11,6,10,19,0.38,0.333,0.395,0.42,0.833,9,23,32,10,6,6,17,20
16,2024-01-12,0,minnesota,indiana,REG (Conf),0,62,74,0.39,0.15,0.513,0.415,0.542,12,28,40,9,7,7,13,22,0.433,0.429,0.435,0.483,0.593,12,26,38,17,6,2,9,18
17,2024-01-15,1,minnesota,iowa,REG (Conf),0,77,86,0.483,0.172,0.793,0.526,0.667,6,21,27,20,8,2,11,16,0.538,0.231,0.615,0.562,0.813,8,27,35,23,9,2,10,19
18,2024-01-18,0,minnesota,michigan-state,REG (Conf),0,66,76,0.429,0.35,0.483,0.5,0.654,8,27,35,13,3,1,19,24,0.446,0.25,0.491,0.469,0.652,10,21,31,20,9,1,4,16
19,2024-01-23,1,minnesota,wisconsin,REG (Conf),0,59,61,0.379,0.417,0.353,0.466,0.385,7,21,28,15,5,7,9,14,0.426,0.412,0.432,0.491,0.8,5,24,29,14,5,5,10,13
20,2024-01-27,0,minnesota,penn-state,REG (Conf),1,83,74,0.538,0.286,0.632,0.577,0.885,7,24,31,18,3,4,11,16,0.452,0.263,0.535,0.492,0.722,7,14,21,14,9,4,7,20
21,2024-02-03,1,minnesota,northwestern,REG (Conf),1,75,66,0.464,0.304,0.576,0.527,0.762,6,25,31,19,8,6,12,19,0.382,0.478,0.313,0.482,0.65,8,25,33,13,6,6,17,22
22,2024-02-06,1,minnesota,michigan-state,REG (Conf),1,59,56,0.432,0.391,0.476,0.534,0.632,3,23,26,11,3,2,11,12,0.447,0.389,0.483,0.521,0.412,2,23,25,16,6,2,8,13
23,2024-02-11,0,minnesota,iowa,REG (Conf),0,85,90,0.469,0.462,0.474,0.563,0.684,11,22,33,21,7,4,10,22,0.477,0.333,0.52,0.515,0.821,11,25,36,14,7,6,7,11
24,2024-02-15,0,minnesota,purdue,REG (Conf),0,76,84,0.441,0.48,0.412,0.542,0.75,7,18,25,19,5,3,5,20,0.475,0.474,0.475,0.551,0.594,15,27,42,21,5,1,9,13
25,2024-02-18,1,minnesota,rutgers,REG (Conf),1,81,70,0.51,0.5,0.515,0.592,0.676,9,25,34,20,4,8,13,19,0.387,0.211,0.465,0.419,0.818,10,19,29,16,10,5,7,21
26,2024-02-22,1,minnesota,ohio-state,REG (Conf),1,88,79,0.5,0.421,0.541,0.571,0.774,10,18,28,17,6,3,8,17,0.509,0.318,0.629,0.57,0.778,7,16,23,12,5,4,9,23
27,2024-02-25,0,minnesota,nebraska,REG (Conf),0,55,73,0.31,0.261,0.343,0.362,0.684,9,26,35,6,4,3,12,14,0.393,0.321,0.455,0.467,0.842,11,30,41,14,5,2,10,15
28,2024-02-28,0,minnesota,illinois,REG (Conf),0,97,105,0.6,0.7,0.55,0.717,0.688,7,14,21,14,1,1,5,19,0.613,0.455,0.7,0.694,0.76,12,19,31,14,2,1,4,16
29,2024-03-02,1,minnesota,penn-state,REG (Conf),1,75,70,0.46,0.25,0.6,0.51,0.889,5,21,26,15,11,8,12,15,0.446,0.478,0.424,0.545,0.818,4,20,24,18,7,3,17,23
30,2024-03-06,1,minnesota,indiana,REG (Conf),0,58,70,0.386,0.192,0.548,0.43,0.643,10,23,33,12,11,3,17,8,0.545,0.625,0.532,0.591,0.714,3,21,24,28,12,5,14,13
31,2024-03-09,0,minnesota,northwestern,REG (Conf),0,66,90,0.491,0.438,0.514,0.557,0.778,4,21,25,17,1,6,10,13,0.586,0.556,0.6,0.672,0.8,3,21,24,23,6,2,1,9
32,2024-03-14,2,minnesota,michigan-state,CTOURN,0,67,77,0.5,0.364,0.615,0.583,0.579,4,14,18,12,6,3,11,16,0.556,0.625,0.543,0.602,0.632,6,22,28,19,10,2,9,15
33,2024-03-19,0,minnesota,butler,NIT,1,73,72,0.469,0.273,0.571,0.516,0.7,7,21,28,24,10,2,10,12,0.475,0.4,0.513,0.542,0.727,7,23,30,19,5,4,14,11
34,2024-03-24,0,minnesota,indiana-state,NIT,0,64,76,0.446,0.353,0.487,0.5,0.533,8,23,31,9,7,2,14,14,0.482,0.267,0.731,0.554,0.778,3,24,27,20,8,3,10,12
1,2023-11-07,1,indiana,florida-gulf-coast,REG (Non-Conf),1,69,63,0.511,0.308,0.594,0.556,0.633,6,25,31,11,6,5,11,9,0.387,0.382,0.393,0.492,0.333,8,18,26,13,8,3,13,25
2,2023-11-12,1,indiana,army,REG (Non-Conf),1,72,64,0.581,0.364,0.656,0.628,0.818,5,20,25,16,5,5,17,14,0.393,0.342,0.478,0.5,0.333,7,15,22,16,12,0,8,22
3,2023-11-16,1,indiana,wright-state,REG (Non-Conf),1,89,80,0.541,0.188,0.667,0.566,0.625,7,29,36,20,3,6,8,19,0.412,0.423,0.405,0.493,0.765,13,24,37,15,2,1,12,25
4,2023-11-19,2,indiana,connecticut,REG (Non-Conf),0,57,77,0.378,0.231,0.438,0.411,0.714,2,15,17,6,7,3,12,21,0.446,0.318,0.529,0.509,0.8,15,28,43,19,8,4,13,21
5,2023-11-20,2,indiana,louisville,REG (Non-Conf),1,74,66,0.453,0.091,0.548,0.462,0.735,7,31,38,18,8,7,11,18,0.357,0.263,0.405,0.402,0.724,5,25,30,9,6,2,11,23
6,2023-11-26,1,indiana,harvard,REG (Non-Conf),1,89,76,0.571,0.267,0.667,0.603,0.765,11,23,34,20,8,4,12,13,0.433,0.346,0.5,0.508,0.833,8,16,24,13,6,1,13,16
7,2023-12-01,1,indiana,maryland,REG (Conf),1,65,53,0.456,0.333,0.479,0.482,0.556,13,29,42,17,7,4,13,17,0.357,0.125,0.45,0.375,0.647,10,19,29,8,9,7,12,21
8,2023-12-05,0,indiana,michigan,REG (Conf),1,78,75,0.517,0.333,0.551,0.543,0.714,8,20,28,7,8,4,13,19,0.473,0.235,0.579,0.509,0.792,5,21,26,8,4,2,14,21
9,2023-12-09,2,indiana,auburn,REG (Non-Conf),0,76,104,0.429,0.353,0.462,0.482,0.759,7,25,32,14,2,4,11,22,0.486,0.483,0.488,0.583,0.87,9,27,36,25,8,3,2,21
10,2023-12-16,1,indiana,kansas,REG (Non-Conf),0,71,75,0.424,0.375,0.442,0.475,0.682,6,27,33,10,6,2,14,21,0.426,0.333,0.465,0.475,0.708,7,24,31,18,9,4,11,15
11,2023-12-19,1,indiana,morehead-state,REG (Non-Conf),1,69,68,0.397,0.188,0.468,0.421,0.571,11,28,39,12,1,3,5,12,0.385,0.294,0.484,0.462,0.727,8,28,36,8,5,6,7,26
12,2023-12-21,1,indiana,north-alabama,REG (Non-Conf),1,83,66,0.534,0.5,0.559,0.638,0.643,7,24,31,25,7,4,10,13,0.406,0.281,0.531,0.477,0.625,11,20,31,12,6,4,13,16
13,2023-12-29,1,indiana,kennesaw-state,REG (Non-Conf),1,100,87,0.61,0.467,0.659,0.669,0.636,10,29,39,20,9,7,17,12,0.451,0.486,0.417,0.57,0.75,8,19,27,21,10,4,15,26
14,2024-01-03,0,indiana,nebraska,REG (Conf),0,70,86,0.471,0.5,0.455,0.559,0.684,7,24,31,19,5,2,19,19,0.458,0.375,0.556,0.559,0.769,7,19,26,16,15,0,8,20
15,2024-01-06,1,indiana,ohio-state,REG (Conf),1,71,65,0.458,0.417,0.468,0.5,0.75,6,19,25,16,8,3,4,15,0.362,0.259,0.429,0.413,0.889,16,26,42,13,3,10,14,15
16,2024-01-09,0,indiana,rutgers,REG (Conf),0,57,66,0.397,0.269,0.5,0.457,0.267,7,30,37,17,10,5,18,21,0.323,0.227,0.372,0.362,0.679,15,31,46,12,9,7,15,13
17,2024-01-12,1,indiana,minnesota,REG (Conf),1,74,62,0.433,0.429,0.435,0.483,0.593,12,26,38,17,6,2,9,18,0.39,0.15,0.513,0.415,0.542,12,28,40,9,7,7,13,22
18,2024-01-16,1,indiana,purdue,REG (Conf),0,66,87,0.415,0.333,0.463,0.477,0.444,9,23,32,14,4,3,10,19,0.468,0.368,0.512,0.524,0.815,10,31,41,14,7,2,8,12
19,2024-01-19,0,indiana,wisconsin,REG (Conf),0,79,91,0.538,0.429,0.579,0.596,0.81,7,14,21,7,3,2,10,23,0.596,0.476,0.692,0.702,0.862,3,19,22,14,8,0,9,19
20,2024-01-27,0,indiana,illinois,REG (Conf),0,62,70,0.463,0.0,0.556,0.463,0.545,7,26,33,8,3,2,9,22,0.371,0.304,0.41,0.427,0.654,12,27,39,8,6,4,8,18
21,2024-01-30,1,indiana,iowa,REG (Conf),1,74,68,0.456,0.364,0.514,0.526,0.636,10,27,37,18,3,8,11,17,0.354,0.273,0.395,0.4,0.842,7,19,26,10,9,3,3,16
22,2024-02-03,1,indiana,penn-state,REG (Conf),0,71,85,0.481,0.263,0.606,0.529,0.842,10,17,27,13,2,2,11,13,0.574,0.545,0.594,0.685,0.688,7,14,21,17,7,0,6,19
23,2024-02-06,0,indiana,ohio-state,REG (Conf),1,76,73,0.446,0.385,0.465,0.491,0.677,12,21,33,12,5,3,10,21,0.415,0.294,0.472,0.462,0.889,5,20,25,10,4,4,11,23
24,2024-02-10,0,indiana,purdue,REG (Conf),0,59,79,0.418,0.25,0.487,0.455,0.6,4,23,27,15,5,2,11,20,0.424,0.381,0.447,0.492,0.636,14,29,43,12,10,3,8,13
25,2024-02-18,1,indiana,northwestern,REG (Conf),0,72,76,0.509,0.333,0.6,0.566,0.571,5,31,36,19,1,5,11,22,0.354,0.348,0.357,0.415,0.786,12,24,36,14,5,2,3,20
26,2024-02-21,1,indiana,nebraska,REG (Conf),0,70,85,0.426,0.19,0.55,0.459,0.583,9,26,35,13,3,3,9,17,0.492,0.424,0.567,0.603,0.643,7,27,34,19,5,1,7,18
27,2024-02-24,0,indiana,penn-state,REG (Conf),0,74,83,0.509,0.133,0.643,0.526,0.56,8,21,29,14,5,3,12,23,0.453,0.429,0.469,0.538,0.867,8,22,30,14,6,1,10,21
28,2024-02-27,1,indiana,wisconsin,REG (Conf),1,74,70,0.617,0.429,0.697,0.681,0.667,4,26,30,17,1,7,12,8,0.435,0.308,0.512,0.493,0.667,9,17,26,10,10,0,2,14
29,2024-03-03,0,indiana,maryland,REG (Conf),1,83,78,0.564,0.438,0.615,0.627,0.824,6,26,32,14,4,4,14,10,0.484,0.375,0.553,0.556,0.9,6,18,24,12,8,2,10,15
30,2024-03-06,0,indiana,minnesota,REG (Conf),1,70,58,0.545,0.625,0.532,0.591,0.714,3,21,24,28,12,5,14,13,0.386,0.192,0.548,0.43,0.643,10,23,33,12,11,3,17,8
31,2024-03-10,1,indiana,michigan-state,REG (Conf),1,65,64,0.474,0.353,0.525,0.526,0.417,10,24,34,18,3,3,16,11,0.385,0.32,0.425,0.446,0.857,8,21,29,15,12,0,9,14
32,2024-03-14,2,indiana,penn-state,CTOURN,1,61,59,0.393,0.25,0.432,0.42,0.778,9,30,39,13,3,6,12,20,0.276,0.259,0.29,0.336,0.833,10,25,35,11,4,7,10,20
33,2024-03-15,2,indiana,nebraska,CTOURN,0,66,93,0.353,0.25,0.396,0.39,1.0,9,23,32,16,8,5,11,17,0.5,0.438,0.571,0.617,0.792,6,33,39,20,8,4,11,13
1,2023-11-07,1,iowa,north-dakota,REG (Non-Conf),1,110,68,0.533,0.5,0.549,0.613,0.9,9,33,42,23,12,2,7,18,0.403,0.16,0.548,0.433,0.588,11,26,37,9,5,3,18,19
2,2023-11-10,1,iowa,alabama-state,REG (Non-Conf),1,98,67,0.458,0.31,0.558,0.521,0.657,17,27,44,27,6,3,6,15,0.354,0.273,0.395,0.4,0.75,12,27,39,7,5,3,15,29
3,2023-11-14,0,iowa,creighton,REG (Non-Conf),0,84,92,0.5,0.429,0.519,0.544,0.714,6,21,27,20,7,6,7,18,0.516,0.345,0.667,0.597,0.75,8,29,37,19,2,3,11,14
4,2023-11-17,1,iowa,arkansas-state,REG (Non-Conf),1,88,74,0.466,0.167,0.543,0.483,0.696,10,28,38,14,11,8,7,17,0.412,0.417,0.409,0.485,0.471,15,27,42,16,5,4,18,30
5,2023-11-23,2,iowa,oklahoma,REG (Non-Conf),0,67,79,0.358,0.174,0.455,0.388,0.833,15,22,37,10,4,4,13,15,0.484,0.2,0.614,0.516,0.867,6,22,28,15,8,4,8,15
6,2023-11-24,2,iowa,seton-hall,REG (Non-Conf),1,85,72,0.564,0.368,0.667,0.627,0.842,2,30,32,20,4,2,10,13,0.36,0.296,0.396,0.413,0.833,15,20,35,14,8,1,6,18
7,2023-11-29,1,iowa,north-florida,REG (Non-Conf),1,103,78,0.59,0.571,0.596,0.656,0.885,6,26,32,17,9,6,10,11,0.455,0.387,0.514,0.545,0.667,9,20,29,6,7,0,15,19
8,2023-12-04,0,iowa,purdue,REG (Conf),0,68,87,0.385,0.333,0.404,0.431,0.706,14,17,31,17,5,3,8,15,0.523,0.32,0.65,0.585,0.688,15,24,39,24,3,5,7,13
9,2023-12-07,0,iowa,iowa-state,REG (Non-Conf),0,65,90,0.386,0.308,0.452,0.456,0.813,8,20,28,14,9,3,19,21,0.533,0.471,0.558,0.6,0.692,10,26,36,19,12,6,12,13
10,2023-12-10,1,iowa,michigan,REG (Conf),0,80,90,0.438,0.25,0.523,0.477,0.76,7,20,27,16,9,3,9,15,0.483,0.375,0.556,0.558,0.821,11,26,37,17,5,6,12,16
11,2023-12-16,2,iowa,florida-am,REG (Non-Conf),1,88,52,0.54,0.385,0.649,0.619,0.5,7,39,46,22,11,6,15,16,0.302,0.333,0.292,0.341,0.692,6,22,28,9,9,2,15,19
12,2023-12-20,1,iowa,umbc,REG (Non-Conf),1,103,81,0.5,0.261,0.59,0.536,0.813,14,27,41,33,10,1,4,10,0.464,0.52,0.432,0.558,0.444,9,24,33,16,4,8,15,17
13,2023-12-29,1,iowa,northern-illinois,REG (Non-Conf),1,103,74,0.5,0.32,0.576,0.548,0.733,11,27,38,23,15,9,7,14,0.466,0.611,0.4,0.56,0.563,3,29,32,11,7,7,21,13
14,2024-01-02,0,iowa,wisconsin,REG (Conf),0,72,83,0.435,0.412,0.444,0.492,0.688,6,23,29,13,5,3,14,22,0.519,0.25,0.639,0.558,0.714,8,29,37,15,9,3,13,15
15,2024-01-06,1,iowa,rutgers,REG (Conf),1,86,77,0.46,0.5,0.449,0.516,0.875,7,26,33,17,9,4,13,17,0.394,0.316,0.423,0.437,0.789,17,27,44,8,9,7,16,21
16,2024-01-12,1,iowa,nebraska,REG (Conf),1,94,76,0.522,0.429,0.625,0.634,0.643,9,25,34,30,5,0,6,13,0.476,0.154,0.703,0.508,0.8,8,26,34,14,5,1,8,14
17,2024-01-15,0,iowa,minnesota,REG (Conf),1,86,77,0.538,0.231,0.615,0.562,0.813,8,27,35,23,9,2,10,19,0.483,0.172,0.793,0.526,0.667,6,21,27,20,8,2,11,16
18,2024-01-20,1,iowa,purdue,REG (Conf),0,70,84,0.458,0.294,0.524,0.5,0.688,4,19,23,15,6,1,7,19,0.448,0.346,0.512,0.515,0.714,19,31,50,19,4,6,11,15
19,2024-01-24,1,iowa,maryland,REG (Conf),0,67,69,0.421,0.214,0.488,0.447,0.889,10,20,30,11,5,3,13,18,0.471,0.467,0.472,0.539,0.7,8,19,27,10,6,8,13,19
20,2024-01-27,0,iowa,michigan,REG (Conf),1,88,78,0.534,0.5,0.548,0.603,1.0,7,20,27,14,5,6,10,18,0.429,0.346,0.486,0.5,0.75,12,16,28,18,4,5,9,14
21,2024-01-30,0,iowa,indiana,REG (Conf),0,68,74,0.354,0.273,0.395,0.4,0.842,7,19,26,10,9,3,3,16,0.456,0.364,0.514,0.526,0.636,10,27,37,18,3,8,11,17
22,2024-02-02,1,iowa,ohio-state,REG (Conf),1,79,77,0.537,0.3,0.591,0.565,0.818,7,19,26,13,6,6,8,16,0.466,0.438,0.476,0.526,0.762,12,16,28,15,4,3,9,18
23,2024-02-08,0,iowa,penn-state,REG (Conf),0,79,89,0.559,0.267,0.659,0.593,0.9,9,18,27,15,9,1,17,22,0.52,0.522,0.519,0.64,0.806,8,18,26,18,11,1,13,14
24,2024-02-11,1,iowa,minnesota,REG (Conf),1,90,85,0.477,0.333,0.52,0.515,0.821,11,25,36,14,7,6,7,11,0.469,0.462,0.474,0.563,0.684,11,22,33,21,7,4,10,22
25,2024-02-14,0,iowa,maryland,REG (Conf),0,66,78,0.406,0.273,0.476,0.453,0.667,10,17,27,11,4,5,9,23,0.481,0.235,0.6,0.519,0.828,9,22,31,11,7,2,11,11
26,2024-02-17,1,iowa,wisconsin,REG (Conf),1,88,86,0.526,0.286,0.605,0.561,0.8,5,27,32,16,4,6,9,21,0.476,0.438,0.489,0.532,0.679,7,21,28,20,5,1,7,22
27,2024-02-20,0,iowa,michigan-state,REG (Conf),1,78,71,0.509,0.308,0.571,0.545,0.783,6,27,33,17,3,2,4,14,0.45,0.5,0.425,0.533,0.5,9,22,31,20,1,4,8,17
28,2024-02-24,0,iowa,illinois,REG (Conf),0,85,95,0.476,0.333,0.51,0.508,0.84,10,20,30,13,6,3,11,21,0.492,0.37,0.583,0.571,0.767,13,24,37,16,7,1,9,17
29,2024-02-27,1,iowa,penn-state,REG (Conf),1,90,81,0.472,0.5,0.459,0.547,0.865,4,27,31,22,6,5,12,20,0.451,0.235,0.519,0.479,0.565,11,26,37,14,8,1,10,23
30,2024-03-02,0,iowa,northwestern,REG (Conf),1,87,80,0.55,0.5,0.575,0.633,0.846,7,19,26,25,4,2,5,14,0.538,0.5,0.563,0.635,0.875,3,15,18,19,4,2,6,15
31,2024-03-10,1,iowa,illinois,REG (Conf),0,61,73,0.354,0.333,0.364,0.408,0.615,2,29,31,15,5,7,5,16,0.444,0.313,0.489,0.484,0.6,10,37,47,9,2,5,11,13
32,2024-03-14,2,iowa,ohio-state,CTOURN,0,78,90,0.419,0.381,0.439,0.484,0.667,7,25,32,19,3,4,8,23,0.517,0.55,0.5,0.608,0.654,10,31,41,18,4,6,10,21
33,2024-03-19,1,iowa,kansas-state,NIT,1,91,82,0.483,0.478,0.486,0.575,0.733,12,27,39,20,8,3,13,17,0.478,0.267,0.641,0.536,0.5,11,26,37,16,8,1,13,20
34,2024-03-24,0,iowa,utah,NIT,0,82,91,0.485,0.333,0.553,0.537,0.643,5,27,32,17,2,6,8,17,0.462,0.387,0.529,0.554,0.76,7,31,38,22,6,4,7,12
1,2023-11-07,1,michigan,unc-asheville,REG (Non-Conf),1,99,74,0.567,0.462,0.634,0.657,0.733,10,27,37,20,3,3,8,23,0.4,0.4,0.4,0.491,0.714,10,19,29,13,1,2,13,18
2,2023-11-10,1,michigan,youngstown-state,REG (Non-Conf),1,92,62,0.53,0.346,0.65,0.598,0.813,6,27,33,16,2,3,10,12,0.353,0.304,0.378,0.404,0.7,7,19,26,8,5,2,12,17
3,2023-11-13,0,michigan,st-johns-ny,REG (Non-Conf),1,89,73,0.516,0.423,0.583,0.605,0.609,10,23,33,17,8,6,12,18,0.36,0.333,0.375,0.42,0.588,19,18,37,11,8,4,16,16
4,2023-11-17,1,michigan,long-beach-state,REG (Non-Conf),0,86,94,0.47,0.321,0.579,0.538,0.6,13,21,34,17,4,1,15,18,0.561,0.471,0.592,0.621,0.706,11,17,28,12,10,7,12,17
5,2023-11-22,2,michigan,memphis,REG (Non-Conf),0,67,71,0.393,0.333,0.432,0.459,0.647,16,29,45,12,5,5,18,19,0.439,0.417,0.455,0.526,0.688,6,20,26,11,9,8,11,19
6,2023-11-23,2,michigan,stanford,REG (Non-Conf),1,83,78,0.593,0.444,0.667,0.667,0.688,5,22,27,14,9,4,13,10,0.5,0.444,0.543,0.597,1.0,3,18,21,20,9,3,13,17
7,2023-11-24,2,michigan,texas-tech,REG (Non-Conf),0,57,73,0.407,0.3,0.471,0.463,0.5,7,20,27,8,4,5,8,14,0.431,0.238,0.541,0.474,0.857,12,26,38,11,3,2,9,12
8,2023-12-02,0,michigan,oregon,REG (Non-Conf),0,83,86,0.483,0.419,0.552,0.592,0.667,10,18,28,11,4,4,16,17,0.507,0.625,0.471,0.582,0.667,10,17,27,19,8,3,9,15
9,2023-12-05,1,michigan,indiana,REG (Conf),0,75,78,0.473,0.235,0.579,0.509,0.792,5,21,26,8,4,2,14,21,0.517,0.333,0.551,0.543,0.714,8,20,28,7,8,4,13,19
10,2023-12-10,0,michigan,iowa,REG (Conf),1,90,80,0.483,0.375,0.556,0.558,0.821,11,26,37,17,5,6,12,16,0.438,0.25,0.523,0.477,0.76,7,20,27,16,9,3,9,15
11,2023-12-16,1,michigan,eastern-michigan,REG (Non-Conf),1,83,66,0.544,0.444,0.633,0.649,0.6,7,27,34,18,2,5,11,17,0.4,0.133,0.48,0.415,0.75,8,18,26,7,6,1,5,19
12,2023-12-19,2,michigan,florida,REG (Non-Conf),0,101,106,0.447,0.455,0.444,0.513,0.793,11,27,38,9,8,7,16,21,0.465,0.276,0.561,0.512,0.621,19,31,50,14,10,10,15,23
13,2023-12-29,1,michigan,mcneese-state,REG (Non-Conf),0,76,87,0.393,0.371,0.429,0.509,0.826,7,26,33,14,3,3,14,22,0.476,0.412,0.5,0.532,0.714,9,24,33,12,11,4,4,20
14,2024-01-04,1,michigan,minnesota,REG (Conf),0,71,73,0.414,0.316,0.462,0.466,0.773,11,22,33,9,5,5,9,14,0.475,0.417,0.514,0.557,0.556,12,19,31,17,7,6,9,18
15,2024-01-07,0,michigan,penn-state,REG (Conf),0,73,79,0.5,0.333,0.643,0.577,0.65,4,27,31,17,3,2,18,23,0.419,0.304,0.487,0.476,0.769,7,20,27,11,11,5,6,19
16,2024-01-11,0,michigan,maryland,REG (Conf),0,57,64,0.396,0.333,0.421,0.443,0.667,4,24,28,10,4,2,11,18,0.408,0.333,0.464,0.48,0.739,7,27,34,11,6,5,10,14
17,2024-01-15,1,michigan,ohio-state,REG (Conf),1,73,65,0.429,0.522,0.375,0.524,0.7,9,27,36,15,1,3,9,15,0.379,0.12,0.537,0.402,0.857,10,24,34,8,5,5,4,13
18,2024-01-18,1,michigan,illinois,REG (Conf),0,73,88,0.476,0.231,0.54,0.5,0.833,7,18,25,10,1,0,9,18,0.484,0.333,0.545,0.532,0.733,13,25,38,12,9,4,6,13
19,2024-01-23,0,michigan,purdue,REG (Conf),0,67,99,0.338,0.31,0.359,0.404,0.8,13,21,34,16,2,2,7,19,0.515,0.667,0.444,0.621,0.654,14,31,45,24,5,4,6,17
20,2024-01-27,1,michigan,iowa,REG (Conf),0,78,88,0.429,0.346,0.486,0.5,0.75,12,16,28,18,4,5,9,14,0.534,0.5,0.548,0.603,1.0,7,20,27,14,5,6,10,18
21,2024-01-30,0,michigan,michigan-state,REG (Conf),0,62,81,0.426,0.4,0.444,0.511,0.538,10,19,29,11,3,5,13,14,0.557,0.429,0.625,0.631,0.5,8,15,23,21,11,5,6,19
22,2024-02-03,1,michigan,rutgers,REG (Conf),0,59,69,0.434,0.292,0.552,0.5,0.857,6,23,29,10,2,7,18,14,0.403,0.154,0.463,0.418,0.765,12,24,36,12,8,3,9,13
23,2024-02-07,1,michigan,wisconsin,REG (Conf),1,72,68,0.451,0.35,0.516,0.52,0.76,7,27,34,6,4,5,12,19,0.463,0.263,0.571,0.509,0.684,5,18,23,7,5,0,11,18
24,2024-02-10,0,michigan,nebraska,REG (Conf),0,59,79,0.323,0.333,0.316,0.387,0.733,17,19,36,12,7,4,12,14,0.469,0.391,0.512,0.539,0.625,12,27,39,18,7,3,9,18
25,2024-02-13,0,michigan,illinois,REG (Conf),0,68,97,0.421,0.1,0.489,0.43,0.679,9,17,26,7,5,5,11,12,0.563,0.48,0.615,0.656,0.867,9,27,36,17,3,3,8,21
26,2024-02-17,1,michigan,michigan-state,REG (Conf),0,63,73,0.453,0.35,0.515,0.519,0.667,6,28,34,11,7,4,22,19,0.429,0.143,0.51,0.444,0.81,7,22,29,9,15,2,10,16
27,2024-02-22,0,michigan,northwestern,REG (Conf),0,62,76,0.5,0.727,0.424,0.591,0.556,4,20,24,13,1,3,10,13,0.469,0.455,0.476,0.547,0.667,11,21,32,19,7,3,5,14
