Game_num,Date,Home_away,Team,Opponent,Game_type,Won,Team_pts,Opp_pts,Team_FG%,Team_3P%,Team_2P%,Team_eFG%,Team_FT%,Team_ORB,Team_DRB,Team_TRB,Team_AST,Team_STL,Team_BLK,Team_TOV,Team_PF,Opponent_FG%,Opponent_3P%,Opponent_2P%,Opponent_eFG%,Opponent_FT%,Opponent_ORB,Opponent_DRB,Opponent_TRB,Opponent_AST,Opponent_STL,Opponent_BLK,Opponent_TOV,Opponent_PF
2.0,2024-11-09,0,washington,nevada,REG (Non-Conf),0,53,63,0.339,0.318,0.353,0.402,0.615,10,23,33,9,4,8,12,24,0.382,0.4,0.378,0.418,0.68,10,25,35,8,7,3,10,17
3.0,2024-11-13,1,washington,seattle-pacific,REG (Non-Conf),1,77,62,0.448,0.364,0.5,0.517,0.531,6,23,29,12,13,9,10,17,0.469,0.467,0.471,0.541,0.643,3,24,27,11,4,6,19,23
4.0,2024-11-17,1,washington,umass-lowell,REG (Non-Conf),1,74,69,0.37,0.188,0.421,0.39,0.654,23,26,49,11,7,7,11,21,0.446,0.125,0.575,0.464,0.654,8,23,31,6,4,8,12,20
5.0,2024-11-22,1,washington,alcorn-state,REG (Non-Conf),1,77,60,0.49,0.318,0.63,0.561,0.733,9,23,32,13,2,3,13,13,0.397,0.2,0.465,0.422,0.917,9,17,26,10,10,4,10,25
6.0,2024-11-28,2,washington,colorado-state,REG (Non-Conf),1,73,67,0.446,0.455,0.441,0.536,0.542,6,23,29,16,7,5,10,13,0.41,0.304,0.474,0.467,0.833,10,29,39,10,2,2,14,18
7.0,2024-11-29,2,washington,santa-clara,REG (Non-Conf),1,76,69,0.435,0.333,0.468,0.476,0.654,14,23,37,12,9,3,7,13,0.439,0.417,0.455,0.526,0.818,7,23,30,9,3,8,14,21
8.0,2024-12-03,0,washington,ucla,REG (Conf),0,58,69,0.388,0.188,0.485,0.418,0.708,10,28,38,12,6,1,12,19,0.417,0.381,0.436,0.483,0.5,11,22,33,16,6,3,7,17
9.0,2024-12-07,1,washington,southern-california,REG (Conf),0,61,85,0.393,0.263,0.459,0.438,0.571,9,15,24,13,4,1,14,17,0.64,0.438,0.735,0.71,0.824,2,28,30,12,6,7,12,18
10.0,2024-12-10,1,washington,eastern-washington,REG (Non-Conf),1,87,69,0.607,0.526,0.649,0.696,0.6,8,22,30,17,12,1,14,15,0.5,0.294,0.59,0.545,0.727,6,18,24,12,12,2,15,14
11.0,2024-12-18,1,washington,washington-state,REG (Non-Conf),1,89,73,0.5,0.476,0.512,0.581,0.654,3,17,20,18,11,7,6,20,0.431,0.3,0.5,0.483,0.81,10,26,36,12,2,9,22,26
12.0,2024-12-23,1,washington,seattle,REG (Non-Conf),0,70,79,0.421,0.25,0.545,0.474,0.696,7,23,30,10,2,4,12,24,0.411,0.222,0.5,0.446,0.906,7,29,36,7,7,3,7,21
13.0,2024-12-29,1,washington,njit,REG (Non-Conf),1,90,53,0.557,0.417,0.649,0.639,0.857,8,25,33,21,12,6,5,20,0.373,0.176,0.471,0.402,0.545,9,17,26,5,2,3,13,14
14.0,2025-01-02,1,washington,maryland,REG (Conf),1,75,69,0.456,0.208,0.636,0.5,0.783,10,21,31,11,7,2,12,19,0.448,0.182,0.511,0.466,0.682,5,19,24,7,7,5,11,23
15.0,2025-01-05,1,washington,illinois,REG (Conf),0,77,81,0.431,0.385,0.462,0.508,0.786,7,17,24,11,9,3,10,18,0.47,0.192,0.65,0.508,0.737,12,28,40,10,4,3,13,13
16.0,2025-01-09,0,washington,michigan-state,REG (Conf),0,54,88,0.327,0.188,0.385,0.355,0.652,6,17,23,11,6,6,15,16,0.525,0.333,0.625,0.582,0.944,7,29,36,24,10,6,11,17
17.0,2025-01-12,0,washington,michigan,REG (Conf),0,75,91,0.413,0.429,0.405,0.484,0.778,11,22,33,15,3,1,11,24,0.527,0.379,0.692,0.627,0.688,7,28,35,19,2,3,11,17
18.0,2025-01-15,1,washington,purdue,REG (Conf),0,58,69,0.426,0.409,0.44,0.521,0.643,6,22,28,13,8,1,17,18,0.5,0.231,0.595,0.53,0.727,6,23,29,9,12,3,10,12
19.0,2025-01-21,0,washington,oregon,REG (Conf),0,71,82,0.464,0.19,0.629,0.5,0.882,4,17,21,13,6,0,9,17,0.508,0.333,0.581,0.557,0.778,9,26,35,13,7,3,9,12
20.0,2025-01-24,1,washington,ucla,REG (Conf),0,60,65,0.415,0.227,0.548,0.462,0.733,8,25,33,8,3,5,14,16,0.411,0.529,0.359,0.491,0.714,9,22,31,10,9,8,11,14
21.0,2025-02-01,0,washington,minnesota,REG (Conf),1,71,68,0.418,0.467,0.4,0.482,0.857,13,18,31,12,8,4,13,20,0.523,0.375,0.607,0.591,0.667,5,20,25,17,9,7,14,18
22.0,2025-02-05,1,washington,nebraska,REG (Conf),0,72,86,0.474,0.4,0.531,0.561,0.667,5,23,28,13,1,6,9,16,0.527,0.579,0.5,0.627,0.773,4,24,28,16,6,6,5,11
23.0,2025-02-08,1,washington,northwestern,REG (Conf),1,76,71,0.528,0.364,0.645,0.604,0.75,9,24,33,8,3,1,15,12,0.481,0.333,0.6,0.556,1.0,3,18,21,12,9,2,7,13
24.0,2025-02-12,0,washington,ohio-state,REG (Conf),0,69,93,0.462,0.412,0.486,0.529,0.737,5,14,19,10,6,3,14,21,0.582,0.611,0.568,0.682,0.818,6,25,31,15,7,5,14,14
25.0,2025-02-15,0,washington,penn-state,REG (Conf),1,75,73,0.439,0.478,0.412,0.535,0.737,7,28,35,20,9,6,13,17,0.403,0.321,0.471,0.476,0.778,9,22,31,14,8,3,11,15
26.0,2025-02-19,1,washington,rutgers,REG (Conf),0,85,89,0.523,0.471,0.542,0.585,0.6,10,21,31,12,6,4,12,27,0.474,0.474,0.474,0.553,0.703,7,24,31,11,9,4,12,16
27.0,2025-02-22,0,washington,iowa,REG (Conf),0,79,85,0.529,0.474,0.563,0.618,0.727,7,21,28,12,6,5,10,21,0.473,0.476,0.471,0.564,0.885,9,19,28,15,6,2,7,16
28.0,2025-02-25,0,washington,wisconsin,REG (Conf),0,62,88,0.448,0.318,0.528,0.509,0.375,6,19,25,10,5,5,10,15,0.516,0.333,0.676,0.594,0.75,12,26,38,15,7,1,5,9
29.0,2025-03-01,1,washington,indiana,REG (Conf),0,62,78,0.362,0.261,0.429,0.414,0.824,8,24,32,8,2,4,12,14,0.492,0.391,0.553,0.566,0.643,6,25,31,16,6,3,8,18
30.0,2025-03-05,0,washington,southern-california,REG (Conf),0,61,92,0.431,0.391,0.464,0.52,0.571,4,17,21,21,5,2,16,19,0.564,0.577,0.552,0.7,0.938,6,24,30,24,11,1,10,17
31.0,2025-03-09,1,washington,oregon,REG (Conf),0,73,80,0.41,0.263,0.476,0.451,0.75,7,20,27,14,7,1,7,23,0.491,0.286,0.618,0.545,0.667,11,32,43,16,5,4,13,19
1.0,2024-11-04,1,maryland,manhattan,REG (Non-Conf),1,79,49,0.443,0.217,0.553,0.479,0.706,16,35,51,13,7,9,9,17,0.271,0.185,0.344,0.314,0.8,6,25,31,8,3,2,11,15
2.0,2024-11-08,1,maryland,mount-st-marys,REG (Non-Conf),1,86,52,0.431,0.391,0.452,0.5,0.7,12,22,34,13,16,1,6,16,0.405,0.462,0.379,0.476,0.6,5,24,29,11,4,1,25,23
3.0,2024-11-11,1,maryland,florida-am,REG (Non-Conf),1,84,53,0.484,0.276,0.657,0.547,0.667,8,25,33,11,11,3,6,16,0.392,0.286,0.467,0.451,0.412,9,27,36,10,3,2,20,19
4.0,2024-11-15,1,maryland,marquette,REG (Non-Conf),0,74,78,0.527,0.368,0.611,0.591,0.643,7,23,30,10,4,3,12,18,0.448,0.348,0.514,0.517,0.75,9,18,27,10,7,0,6,18
5.0,2024-11-19,1,maryland,canisius,REG (Non-Conf),1,108,37,0.542,0.29,0.732,0.604,0.84,15,38,53,18,9,3,9,5,0.255,0.2,0.3,0.3,0.667,3,19,22,5,7,2,18,21
6.0,2024-11-24,2,maryland,villanova,REG (Non-Conf),1,76,75,0.5,0.316,0.595,0.554,0.737,14,15,29,17,3,3,13,15,0.468,0.31,0.606,0.54,0.889,13,15,28,9,9,2,8,18
7.0,2024-11-27,1,maryland,bucknell,REG (Non-Conf),1,91,67,0.5,0.387,0.6,0.591,0.65,6,26,32,18,6,4,7,21,0.434,0.375,0.483,0.519,0.632,6,27,33,16,3,1,19,22
8.0,2024-12-01,1,maryland,alcorn-state,REG (Non-Conf),1,96,58,0.571,0.478,0.636,0.67,0.875,8,32,40,25,10,11,12,17,0.313,0.25,0.34,0.351,0.647,11,15,26,8,6,2,13,19
9.0,2024-12-04,1,maryland,ohio-state,REG (Conf),1,83,59,0.468,0.28,0.595,0.524,0.75,6,29,35,10,6,3,10,16,0.379,0.211,0.462,0.414,0.611,7,21,28,10,6,2,15,19
10.0,2024-12-08,0,maryland,purdue,REG (Conf),0,78,83,0.455,0.423,0.475,0.538,0.778,10,22,32,15,4,5,10,18,0.485,0.346,0.575,0.553,0.769,9,23,32,13,4,4,8,13
11.0,2024-12-17,1,maryland,saint-francis-pa,REG (Non-Conf),1,111,57,0.618,0.577,0.643,0.728,0.706,11,31,42,25,9,4,5,9,0.407,0.304,0.472,0.466,0.667,2,15,17,15,2,1,13,14
12.0,2024-12-21,2,maryland,syracuse,REG (Non-Conf),1,87,60,0.479,0.444,0.5,0.562,0.833,13,27,40,26,15,3,12,10,0.431,0.5,0.405,0.5,1.0,6,22,28,17,5,1,20,8
13.0,2024-12-28,1,maryland,maryland-eastern-shore,REG (Non-Conf),1,81,66,0.476,0.278,0.556,0.516,0.727,13,21,34,17,8,3,12,14,0.443,0.25,0.511,0.475,0.667,12,20,32,8,7,2,11,18
14.0,2025-01-02,0,maryland,washington,REG (Conf),0,69,75,0.448,0.182,0.511,0.466,0.682,5,19,24,7,7,5,11,23,0.456,0.208,0.636,0.5,0.783,10,21,31,11,7,2,12,19
15.0,2025-01-05,0,maryland,oregon,REG (Conf),0,79,83,0.475,0.429,0.5,0.551,0.737,9,19,28,16,7,5,10,18,0.518,0.429,0.607,0.625,0.867,6,23,29,15,5,3,8,15
16.0,2025-01-10,1,maryland,ucla,REG (Conf),1,79,61,0.54,0.368,0.645,0.61,0.857,7,17,24,12,12,5,15,19,0.415,0.333,0.457,0.472,0.786,14,14,28,11,6,0,20,19
17.0,2025-01-13,1,maryland,minnesota,REG (Conf),1,77,71,0.473,0.316,0.556,0.527,0.792,6,21,27,14,6,5,10,18,0.415,0.471,0.389,0.491,0.826,7,24,31,10,4,3,15,19
18.0,2025-01-16,0,maryland,northwestern,REG (Conf),0,74,76,0.381,0.3,0.419,0.429,0.909,8,25,33,12,7,3,14,15,0.483,0.316,0.561,0.533,0.632,7,22,29,17,3,7,13,18
19.0,2025-01-19,1,maryland,nebraska,REG (Conf),1,69,66,0.448,0.4,0.485,0.534,0.583,8,22,30,15,8,8,11,13,0.466,0.375,0.5,0.517,0.545,5,24,29,15,8,2,13,14
20.0,2025-01-23,0,maryland,illinois,REG (Conf),1,91,70,0.5,0.25,0.55,0.521,0.696,11,26,37,18,10,4,7,19,0.377,0.214,0.515,0.426,0.75,8,28,36,13,2,4,16,22
21.0,2025-01-26,0,maryland,indiana,REG (Conf),1,79,78,0.492,0.5,0.486,0.59,0.778,8,22,30,14,4,5,10,17,0.484,0.412,0.511,0.539,0.6,12,18,30,15,5,2,7,11
22.0,2025-01-29,1,maryland,wisconsin,REG (Conf),1,76,68,0.4,0.5,0.333,0.5,0.762,9,28,37,13,4,4,7,18,0.373,0.333,0.406,0.449,0.714,9,25,34,12,2,3,9,19
23.0,2025-02-06,0,maryland,ohio-state,REG (Conf),0,70,73,0.418,0.214,0.488,0.445,0.7,7,25,32,10,2,4,11,20,0.458,0.25,0.535,0.492,0.833,7,21,28,11,8,5,8,20
24.0,2025-02-09,1,maryland,rutgers,REG (Conf),1,90,81,0.446,0.37,0.5,0.523,0.647,11,24,35,12,7,6,9,22,0.413,0.188,0.489,0.437,0.839,14,25,39,11,7,0,13,27
25.0,2025-02-13,0,maryland,nebraska,REG (Conf),1,83,75,0.585,0.467,0.632,0.651,0.778,9,25,34,15,4,2,11,13,0.431,0.36,0.485,0.509,0.941,8,14,22,13,3,2,9,15
26.0,2025-02-16,1,maryland,iowa,REG (Conf),1,101,75,0.582,0.462,0.659,0.672,0.846,9,31,40,18,7,4,14,12,0.431,0.296,0.511,0.486,0.833,9,19,28,16,6,2,11,16
27.0,2025-02-20,1,maryland,southern-california,REG (Conf),1,88,71,0.492,0.4,0.535,0.556,0.857,8,32,40,14,8,4,9,9,0.46,0.318,0.537,0.516,0.75,2,22,24,13,7,3,9,16
28.0,2025-02-26,1,maryland,michigan-state,REG (Conf),0,55,58,0.313,0.2,0.393,0.354,0.808,3,27,30,4,7,4,11,13,0.338,0.267,0.36,0.369,0.833,12,31,43,8,6,3,10,19
29.0,2025-03-01,0,maryland,penn-state,REG (Conf),1,68,64,0.385,0.333,0.409,0.438,0.846,8,26,34,18,13,8,8,16,0.404,0.316,0.447,0.456,0.75,7,33,40,12,4,6,16,16
30.0,2025-03-05,0,maryland,michigan,REG (Conf),1,71,65,0.381,0.36,0.395,0.452,0.737,9,24,33,9,12,4,8,12,0.435,0.35,0.476,0.492,0.571,9,30,39,16,4,0,16,18
31.0,2025-03-08,1,maryland,northwestern,REG (Conf),1,74,61,0.423,0.438,0.417,0.49,0.821,12,25,37,9,8,4,17,14,0.364,0.211,0.444,0.4,0.85,6,14,20,13,5,5,11,22
32.0,2025-03-14,2,maryland,illinois,CTOURN,1,88,65,0.423,0.478,0.396,0.5,0.708,9,21,30,19,12,5,3,17,0.365,0.222,0.472,0.413,0.722,13,29,42,12,3,8,17,18
33.0,2025-03-15,2,maryland,michigan,CTOURN,0,80,81,0.443,0.333,0.5,0.5,0.826,3,13,16,17,7,6,6,12,0.47,0.389,0.5,0.523,0.923,14,24,38,17,3,2,16,20
34.0,2025-03-21,2,maryland,grand-canyon,ROUND-64,1,81,49,0.508,0.438,0.533,0.566,0.5,10,30,40,9,6,6,8,17,0.286,0.217,0.333,0.33,0.632,11,19,30,4,2,7,13,20
35.0,2025-03-23,2,maryland,colorado-state,ROUND-32,1,72,71,0.419,0.417,0.421,0.5,0.833,6,20,26,11,6,4,5,7,0.468,0.238,0.585,0.508,0.8,12,24,36,15,3,4,8,14
36.0,2025-03-27,2,maryland,florida,ROUND-16,0,71,87,0.407,0.316,0.457,0.463,0.808,7,13,20,6,12,1,10,16,0.5,0.393,0.594,0.592,0.762,13,25,38,16,5,2,15,22
1.0,2024-11-06,1,rutgers,wagner,REG (Non-Conf),1,75,52,0.509,0.304,0.656,0.573,0.571,2,33,35,17,7,4,9,14,0.349,0.313,0.362,0.389,0.273,10,28,38,11,2,2,11,21
2.0,2024-11-11,1,rutgers,saint-peters,REG (Non-Conf),1,75,65,0.482,0.188,0.6,0.509,0.72,9,29,38,15,5,5,6,11,0.4,0.37,0.424,0.483,0.467,7,23,30,13,2,1,9,23
3.0,2024-11-15,1,rutgers,monmouth,REG (Non-Conf),1,98,81,0.596,0.55,0.625,0.702,0.781,6,26,32,21,8,5,11,14,0.408,0.448,0.381,0.5,0.909,11,14,25,13,8,1,9,22
4.0,2024-11-20,1,rutgers,merrimack,REG (Non-Conf),1,74,63,0.417,0.412,0.419,0.475,0.739,15,29,44,14,6,4,10,8,0.406,0.167,0.55,0.438,1.0,5,21,26,12,5,1,8,20
5.0,2024-11-24,0,rutgers,kennesaw-state,REG (Non-Conf),0,77,79,0.394,0.32,0.439,0.455,0.739,7,17,24,15,14,3,9,19,0.467,0.296,0.606,0.533,0.625,11,30,41,14,6,7,21,21
6.0,2024-11-26,2,rutgers,notre-dame,REG (Non-Conf),1,85,84,0.446,0.333,0.512,0.508,0.679,11,23,34,9,9,3,9,16,0.439,0.424,0.455,0.545,0.8,10,25,35,12,2,1,13,24
7.0,2024-11-27,2,rutgers,alabama,REG (Non-Conf),0,90,95,0.446,0.154,0.519,0.462,0.857,7,18,25,8,8,1,9,26,0.517,0.4,0.606,0.603,0.694,13,22,35,16,6,3,19,29
8.0,2024-11-30,2,rutgers,texas-am,REG (Non-Conf),0,77,81,0.412,0.231,0.524,0.456,0.882,11,24,35,15,7,1,16,29,0.429,0.133,0.537,0.446,0.738,8,21,29,9,5,6,12,19
9.0,2024-12-07,0,rutgers,ohio-state,REG (Conf),0,66,80,0.421,0.368,0.447,0.482,0.917,8,15,23,10,4,1,14,15,0.552,0.333,0.65,0.603,0.769,8,21,29,14,4,4,10,15
10.0,2024-12-10,1,rutgers,penn-state,REG (Conf),1,80,76,0.483,0.364,0.553,0.55,0.56,11,31,42,17,2,7,14,14,0.441,0.391,0.467,0.507,0.778,3,26,29,15,9,3,6,22
11.0,2024-12-14,1,rutgers,seton-hall,REG (Non-Conf),1,66,63,0.535,0.538,0.533,0.616,0.464,5,22,27,7,4,1,15,15,0.464,0.263,0.568,0.509,0.462,7,22,29,13,11,4,10,22
12.0,2024-12-21,2,rutgers,princeton,REG (Non-Conf),0,82,83,0.46,0.316,0.523,0.508,0.783,11,24,35,13,8,8,12,16,0.471,0.333,0.558,0.536,0.444,14,22,36,17,8,1,13,20
13.0,2024-12-30,1,rutgers,columbia,REG (Non-Conf),1,91,64,0.474,0.324,0.595,0.546,0.667,12,29,41,26,11,4,4,11,0.407,0.393,0.419,0.5,0.833,3,26,29,14,3,2,14,14
14.0,2025-01-02,0,rutgers,indiana,REG (Conf),0,74,84,0.443,0.286,0.525,0.492,0.609,6,28,34,7,3,4,10,21,0.389,0.444,0.356,0.472,0.64,14,27,41,16,4,3,8,21
15.0,2025-01-06,1,rutgers,wisconsin,REG (Conf),0,63,75,0.342,0.269,0.383,0.39,0.462,13,18,31,10,8,6,8,16,0.544,0.318,0.686,0.605,1.0,6,32,38,15,5,5,16,15
16.0,2025-01-09,1,rutgers,purdue,REG (Conf),0,50,68,0.327,0.304,0.345,0.394,0.818,10,25,35,11,3,2,15,18,0.5,0.167,0.75,0.536,0.5,8,24,32,18,7,4,8,17
17.0,2025-01-13,1,rutgers,ucla,REG (Conf),1,75,68,0.462,0.3,0.563,0.519,0.677,10,25,35,9,5,7,10,17,0.424,0.316,0.475,0.475,0.8,7,17,24,11,7,2,9,23
18.0,2025-01-16,0,rutgers,nebraska,REG (Conf),1,85,82,0.493,0.414,0.553,0.582,0.5,17,22,39,16,4,6,8,20,0.452,0.409,0.475,0.524,0.63,14,22,36,17,5,2,6,15
19.0,2025-01-20,0,rutgers,penn-state,REG (Conf),0,72,80,0.5,0.333,0.606,0.565,0.786,10,23,33,13,7,2,16,24,0.49,0.476,0.5,0.592,0.815,3,17,20,17,9,1,12,14
20.0,2025-01-25,1,rutgers,michigan-state,REG (Conf),0,74,81,0.338,0.3,0.368,0.404,0.76,13,17,30,9,10,2,5,20,0.482,0.263,0.595,0.527,0.846,10,30,40,19,2,8,15,19
21.0,2025-01-29,0,rutgers,northwestern,REG (Conf),1,79,72,0.571,0.571,0.571,0.653,0.6,4,21,25,16,5,4,8,16,0.424,0.318,0.486,0.483,0.833,8,21,29,16,3,5,10,20
22.0,2025-02-01,1,rutgers,michigan,REG (Conf),0,63,66,0.328,0.278,0.387,0.403,0.692,12,20,32,13,13,1,11,14,0.478,0.35,0.577,0.554,0.714,5,31,36,18,8,7,17,17
23.0,2025-02-05,1,rutgers,illinois,REG (Conf),1,82,73,0.407,0.375,0.419,0.458,0.824,15,21,36,12,8,5,8,16,0.415,0.214,0.568,0.462,0.684,15,21,36,13,6,3,13,22
24.0,2025-02-09,0,rutgers,maryland,REG (Conf),0,81,90,0.413,0.188,0.489,0.437,0.839,14,25,39,11,7,0,13,27,0.446,0.37,0.5,0.523,0.647,11,24,35,12,7,6,9,22
25.0,2025-02-12,1,rutgers,iowa,REG (Conf),0,73,84,0.483,0.4,0.545,0.569,0.875,4,21,25,19,3,5,14,17,0.507,0.28,0.643,0.56,0.9,10,22,32,18,8,4,9,15
26.0,2025-02-16,0,rutgers,oregon,REG (Conf),0,57,75,0.462,0.211,0.606,0.5,0.714,6,20,26,5,6,7,11,11,0.467,0.591,0.395,0.575,0.75,9,21,30,16,7,6,7,9
27.0,2025-02-19,0,rutgers,washington,REG (Conf),1,89,85,0.474,0.474,0.474,0.553,0.703,7,24,31,11,9,4,12,16,0.523,0.471,0.542,0.585,0.6,10,21,31,12,6,4,12,27
28.0,2025-02-23,1,rutgers,southern-california,REG (Conf),1,95,85,0.556,0.45,0.618,0.639,0.929,10,15,25,16,10,8,13,15,0.515,0.467,0.529,0.568,0.714,15,15,30,10,8,2,16,21
29.0,2025-02-27,0,rutgers,michigan,REG (Conf),0,82,84,0.448,0.36,0.5,0.515,0.722,8,17,25,9,11,1,7,23,0.537,0.238,0.727,0.583,0.656,8,26,34,16,2,2,14,15
30.0,2025-03-04,0,rutgers,purdue,REG (Conf),0,71,100,0.439,0.32,0.531,0.509,0.619,8,13,21,10,3,1,9,12,0.561,0.5,0.633,0.697,0.889,14,24,38,19,6,1,9,14
31.0,2025-03-09,1,rutgers,minnesota,REG (Conf),1,75,67,0.424,0.235,0.49,0.455,0.652,9,24,33,8,8,8,10,16,0.406,0.125,0.5,0.422,0.565,13,29,42,11,7,3,13,21
32.0,2025-03-12,2,rutgers,southern-california,CTOURN,0,89,97,0.429,0.2,0.574,0.468,0.773,13,21,34,21,9,5,11,20,0.517,0.435,0.568,0.6,0.806,9,27,36,19,6,0,18,15
1.0,2024-11-04,1,nebraska,texas–rio-grande-valley,REG (Non-Conf),1,87,67,0.491,0.316,0.579,0.544,0.714,11,31,42,11,9,2,13,15,0.387,0.317,0.524,0.492,0.667,8,22,30,11,4,0,20,27
2.0,2024-11-09,1,nebraska,bethune-cookman,REG (Non-Conf),1,63,58,0.345,0.182,0.455,0.382,0.808,11,27,38,11,11,4,18,14,0.355,0.346,0.361,0.427,0.714,11,26,37,11,5,5,22,23
3.0,2024-11-13,1,nebraska,fdu,REG (Non-Conf),1,86,60,0.431,0.25,0.568,0.485,0.821,13,28,41,20,10,6,8,15,0.404,0.304,0.471,0.465,0.636,6,22,28,12,6,3,16,21
4.0,2024-11-17,2,nebraska,st-marys-ca,REG (Non-Conf),0,74,77,0.449,0.294,0.531,0.5,0.862,11,20,31,8,6,6,15,19,0.426,0.478,0.395,0.516,0.56,14,13,27,14,12,3,9,21
5.0,2024-11-22,0,nebraska,creighton,REG (Non-Conf),1,74,63,0.421,0.25,0.488,0.456,0.733,7,30,37,8,10,1,7,22,0.327,0.286,0.5,0.442,0.739,7,27,34,12,4,3,16,19
6.0,2024-11-27,1,nebraska,south-dakota,REG (Non-Conf),1,96,79,0.485,0.394,0.571,0.581,0.81,11,28,39,24,10,2,12,16,0.433,0.286,0.563,0.5,0.704,8,21,29,12,6,3,12,16
7.0,2024-12-01,1,nebraska,north-florida,REG (Non-Conf),1,103,72,0.58,0.458,0.644,0.659,0.667,5,30,35,22,12,4,6,12,0.385,0.326,0.5,0.492,0.667,7,25,32,13,2,1,16,19
8.0,2024-12-07,0,nebraska,michigan-state,REG (Conf),0,52,89,0.333,0.182,0.438,0.37,0.667,4,15,19,8,8,0,11,20,0.518,0.391,0.606,0.598,0.957,11,35,46,20,4,5,14,17
9.0,2024-12-13,1,nebraska,indiana,REG (Conf),1,85,68,0.612,0.571,0.629,0.694,0.654,4,29,33,16,5,1,14,16,0.354,0.229,0.5,0.415,0.7,14,20,34,10,7,3,9,20
10.0,2024-12-22,2,nebraska,murray-state,REG (Non-Conf),1,66,49,0.491,0.353,0.556,0.547,0.889,5,34,39,6,6,4,14,12,0.309,0.259,0.357,0.373,0.533,5,18,23,7,5,3,10,12
11.0,2024-12-23,0,nebraska,hawaii,REG (Non-Conf),1,69,55,0.473,0.412,0.5,0.536,0.909,9,19,28,10,8,4,11,13,0.426,0.25,0.556,0.479,0.667,6,16,22,5,4,1,14,15
12.0,2024-12-25,2,nebraska,oregon-state,REG (Non-Conf),1,78,66,0.532,0.4,0.63,0.617,0.833,5,24,29,13,5,0,10,15,0.396,0.375,0.414,0.481,0.938,5,16,21,9,5,1,10,18
13.0,2024-12-30,1,nebraska,southern,REG (Non-Conf),1,77,43,0.491,0.433,0.565,0.613,0.667,7,37,44,22,3,5,14,17,0.254,0.125,0.326,0.276,0.375,14,22,36,10,9,4,8,17
14.0,2025-01-04,1,nebraska,ucla,REG (Conf),1,66,58,0.327,0.28,0.37,0.394,0.862,7,28,35,11,10,1,13,16,0.386,0.143,0.621,0.421,0.769,6,26,32,13,5,2,15,24
15.0,2025-01-07,0,nebraska,iowa,REG (Conf),0,87,97,0.465,0.391,0.5,0.528,0.545,13,26,39,14,11,4,14,21,0.475,0.486,0.462,0.615,0.88,6,27,33,23,7,6,13,17
16.0,2025-01-12,0,nebraska,purdue,REG (Conf),0,68,104,0.481,0.222,0.741,0.537,0.909,4,14,18,15,9,2,17,10,0.631,0.576,0.688,0.777,0.5,7,23,30,32,11,3,10,10
17.0,2025-01-16,1,nebraska,rutgers,REG (Conf),0,82,85,0.452,0.409,0.475,0.524,0.63,14,22,36,17,5,2,6,15,0.493,0.414,0.553,0.582,0.5,17,22,39,16,4,6,8,20
18.0,2025-01-19,0,nebraska,maryland,REG (Conf),0,66,69,0.466,0.375,0.5,0.517,0.545,5,24,29,15,8,2,13,14,0.448,0.4,0.485,0.534,0.583,8,22,30,15,8,8,11,13
19.0,2025-01-22,1,nebraska,southern-california,REG (Conf),0,73,78,0.491,0.208,0.71,0.536,0.824,4,25,29,12,6,4,11,18,0.443,0.286,0.525,0.492,0.818,12,18,30,12,8,1,9,16
20.0,2025-01-26,0,nebraska,wisconsin,REG (Conf),0,55,83,0.339,0.333,0.344,0.419,0.375,6,24,30,13,4,4,11,11,0.476,0.459,0.5,0.611,0.75,3,38,41,18,5,3,8,11
21.0,2025-01-30,1,nebraska,illinois,REG (Conf),1,80,74,0.397,0.25,0.448,0.429,0.722,9,28,37,15,9,4,6,18,0.356,0.238,0.516,0.425,0.667,18,37,55,7,3,7,17,18
22.0,2025-02-02,0,nebraska,oregon,REG (Conf),1,77,71,0.51,0.174,0.786,0.549,0.724,6,24,30,14,4,2,11,20,0.4,0.25,0.475,0.442,0.818,9,21,30,13,9,1,9,19
23.0,2025-02-05,0,nebraska,washington,REG (Conf),1,86,72,0.527,0.579,0.5,0.627,0.773,4,24,28,16,6,6,5,11,0.474,0.4,0.531,0.561,0.667,5,23,28,13,1,6,9,16
24.0,2025-02-09,1,nebraska,ohio-state,REG (Conf),1,79,71,0.519,0.333,0.645,0.587,0.857,6,31,37,15,2,1,9,16,0.426,0.4,0.444,0.508,0.6,7,20,27,10,5,1,6,20
25.0,2025-02-13,1,nebraska,maryland,REG (Conf),0,75,83,0.431,0.36,0.485,0.509,0.941,8,14,22,13,3,2,9,15,0.585,0.467,0.632,0.651,0.778,9,25,34,15,4,2,11,13
26.0,2025-02-16,0,nebraska,northwestern,REG (Conf),1,68,64,0.444,0.333,0.519,0.511,0.786,4,21,25,14,11,6,14,13,0.361,0.35,0.365,0.41,0.625,19,22,41,14,8,3,16,21
27.0,2025-02-19,0,nebraska,penn-state,REG (Conf),0,72,89,0.519,0.333,0.636,0.583,0.818,3,16,19,21,6,3,15,13,0.607,0.348,0.788,0.679,0.929,7,16,23,21,11,2,12,13
28.0,2025-02-24,1,nebraska,michigan,REG (Conf),0,46,49,0.258,0.214,0.294,0.306,0.667,8,32,40,5,7,5,10,16,0.295,0.185,0.382,0.336,0.615,8,34,42,12,5,4,14,13
29.0,2025-03-01,1,nebraska,minnesota,REG (Conf),0,65,67,0.431,0.235,0.512,0.466,0.55,12,18,30,8,8,1,6,7,0.509,0.476,0.531,0.604,0.6,6,25,31,15,4,3,11,17
